title,manufacturer,price
spy_sweeper_wantivirus_family_edition,webroot_software,49.95
dance_praise_with_dance_pad_winmac,digital_praise,39.99
printmaster_17_platinum_by_encore_software,encore_software,39.99
genuine_fractals_genuine_fractals_print_pro_1u,onone_software,299.95
logic_pro_6,apple,999.99
professor_teaches_excel_word,individual_software,19.99
sibelius_4_educational_edition,sibeliussoftwareltd,329.0
terror_strike,encore,19.95
wisdom_of_the_bible_holy_land_edition,hip_interactive,29.99
norton_internet_security_2008_10_user,symantec,199.99
test_and_improve_your_memory_dvd_box,tri_synergy,29.99
roxio_easy_media_creator_9,roxio,99.95
logic_pro_6_upgrade_from_logic_platinumgold_5_6,apple,199.99
reel_deal_slots_20_for_pc,phantom_efx,9.99
marine_aquarium_20_pc_mac,encore,29.99
elementary_advantage_2008,encore,39.99
finale_songwriter_2007,finale,49.95
math_success_deluxe_2007,topics_entertainment,39.99
language_lab_german,topics_entertainment,39.99
wheel_of_fortune_deluxe,encore,19.99
neuratron_photoscore_professional_4,sibeliussoftwareltd,199.99
elementary_school_advantage_2007,encore_software,29.99
resumemaker_professional_120,individual_software,29.99
panda_internet_security_2007_3user,panda_software,69.95
aquarium_3_in_1_collection_limited_edition_for_winmac,encore_software,19.99
punch_super_home_suite_30,punch_software,49.99
emu_em8669_modern_symphonic_orchestra,emu,499.99
final_draft_scriptwriter_s_suite_final_draft_7_final_draft_av2,final_draft,349.99
q_bert,encore,9.99
makemusic_finale_2007_winmac,emedia,600.0
westward,encore_software,19.99
final_draft_av_25_winmac,final_draft,199.99
singleclick_network_now_pro,encore_software,39.99
finale_allegro_2007,finale,199.95
pc_professor_fuji_s_kakuro,encore_software,9.99
marine_aquarium_25_virtual_undersea_paradise_winmac,encore_software,19.99
riverdeep_spongebob_squarepants_typing_fun,riverdeep,
brain_food_games_cranium_collection_2006,encore,19.95
brain_food_games_cranium_collection_2006,encore,19.95
printmaster_17_gold_by_encore_software,encore_software,30.66
who_wants_to_be_a_millionaire,encore,9.95
encore_the_big_box_of_art_410000460001,encore_software,19.99
fate,encore,19.99
genuine_fractals_print_pro_41_sharpener_pro_20,onone_software,
monopoly_tycoon,encore,9.99
hoyle_puzzle_board_games_2007,encore_software,19.99
jackpot_tycoon_jewel_case,encore,9.99
riverdeep_kissing_canines,riverdeep,
game_of_life_jc,encore,9.99
monopoly_platinum_edition,encore,19.99
home_business_lawyer_dlx_2006_by_broderbund,encore_software,
middle_school_advantage_2008,encore,39.99
tlc_clue_finders_math_learning_system_sb_by_riverdeep,encore_software,19.99
reader_rabbit_learn_to_read_phonics_pre_kindergarten,the_learning_company,9.99
high_school_advantage_2008,encore,39.99
professor_fujis_sudoku_deluxe_by_encore,encore_software,19.99
high_school_advantage_2007,encore_software,29.95
the_print_shop_21_standard_by_broderbund,encore_software,
quarkxpress_7_for_macwin,quark,1289.42
pitstop_pro_70_upgr_6x_or_higher,enfocus_software,199.0
quarkxpress_7_windows_macintosh,quark,899.0
webcom_site_builder_hosting_suite_sb_by_webcom,encore_software,49.99
datawatch_monarch_v7_ntwkstarter_cd_most_8u_fpm32c070a08n,datawatch,
pc_tools_spyware_doctor_2007_sb_cs_by_pc_tools,encore_software,29.99
lotus_dev_ibm_informix_online_personal_edition_media_bb0d4na,lotus_development_corp,
adventure_workshop_4th6th_grade_7th_ed_sb_cs_by_riverdeep,encore_software,19.99
ares_rising,interplay,69.95
the_print_shop_design_suite_pro_ed_sb_cs_by_the_print_shop,encore_software,199.99
evergirl,thq,14.99
the_print_shop_elements_labels_logos_sb_cs_by_the_print_shop,encore_software,
hasbro_family_game_collection_2006,encore_software,19.99
wasp_barcode_fontware_waddins,informatics,195.0
windows_xp_pro_nx7400_os,hewlett_packard,
marine_aquarium_goldfish_screen_saver_by_encore_software,encore_software,
backyard_sports_backyard_basketball_and_backyard_football,humongous_entertainment,19.99
family_tree_maker_version_16_collectors_edition_sb_cs,encore_software,99.99
modeless_liquid_ledger_personal_finance_software_mac,csdc,79.99
the_print_shop_22_sb_cs_by_the_print_shop,encore_software,
portfolio_8_standalone_1usr_boxed,extensis,
3d_home_architect_home_v_8_by_encore_software,encore_software,39.99
tropico_2_pirate_cove_mac,destineer_inc,29.99
adventure_workshop_4th6th_grade_7th_edition,encore_software,19.99
stuffit_deluxe_v_100_mac,smithmicrosoftware,79.99
pitstop_pro_70_upgr_5x_or_below,enfocus_software,299.0
nova_greeting_card_factory_mac,nova_development,49.99
riverdeep_the_print_shop_zoom_dvd,riverdeep,
burning_monkey_solitaire_40,freeverse_software,24.95
calendar_creator_platinum_sb_cs_by_riverdeep,encore_software,29.99
captain_america_the_complete_comic_collection_winmac,git_corp,49.95
suitcase_fusion_1u_box,extensis,
emu_em8685_beat_garden_x_emulator_x2proteus_x2_soundset,emu,129.99
the_sims_2_mac,aspyr_media,49.99
soundtrack_12,apple,199.99
call_of_duty_2_dvdrom_mac,aspyr_media,49.99
final_cut_express_20_upgrade,apple_computer,99.99
detto_move2mac_usb,dettotechnologiesinc,71.31
allume_aquazone_seven_seas_deluxe,allume,38.89
apple_remote_desktop_22_10_client_old_version,apple,299.0
spy_sweeper_with_antiviruschild_safe,webroot_software,39.95
rollercoaster_tycoon_3_mac,aspyr_media,49.99
webroot_spysweeper_antispyware_3_user,webroot_software,39.99
poser_7_win_2000_xp_mac_os_104_up,aladdin_systems,199.99
steinberg_cubase_studio_4,steinberg,499.99
john_deere_busy_days_in_deerfield_valley,destineer_publishing,19.99
genuine_fractals_print_pro_5_1u,onone_software,299.95
history_dvd_pc_mac,fogware_publishing,
punch_master_landscape_home_design,punch_software,59.99
zend_studio_51_winmac,zendtechnologiesinc,299.0
pitstop_pro_70,enfocus_software,699.0
3d_bridge_deluxe_mac,freeverse_software,24.99
halo_mac,macsoft,29.99
the_print_shop_22_pro_publisher_deluxe_sb_cs_by_the_print_shop,encore_software,99.95
apple_final_cut_studio_2_mac,apple,1299.0
railroad_tycoon_3_mac,macsoft,19.99
logic_express_72_upgrade_from_logic_express_6,applecomputer_direct,99.0
webroot_spy_sweeper_antispyware_5x,webroot_software,29.95
punch_master_landscape_professional_home_design_v_100,punch_software,69.95
aquazone_bass_edition,smithmicrosoftware,19.99
dk_rainbow_fish_most_beautiful_fish_in_the_ocean,encore,9.99
adobe_creative_suite_cs3_master_collection_upsell,adobe,1999.0
apple_remote_desktop_3_10_managed_systems,apple,299.0
caillou_ready_for_school_pc_mac,brightermindsmediainc,19.99
totally_spies_zombie_jamboree_winmac,brightermindsmediainc,9.95
apple_xsan_mac,apple,
business_card_composer_mac,belight_software,39.99
emedia_print_music_2006_winmac,makemusic,69.99
adobe_solution_expert_support,adobe,299.0
totally_spies_total_swamp_romp_pc_mac,brightermindsmediainc,19.99
steinberg_sequel_pc_or_mac_music_creation_performance_software,steinberg,129.0
miraizon_cinematize_2_mac,miraizon,69.99
bias_deck_le_35_macintosh_cd,bias,99.0
adobe_cs3_design_premium_macosx_dvd,adobe,599.0
power_production_storyboard_quick,power_production,
civilization_iv_dvdrom_mac,aspyr_media,49.99
apple_shake_41_visual_effects_mac,apple_computer,499.0
comic_book_library,marvel,49.99
taxcut_home_bus_state_sage_includes_act_80_peachtree_2007,h_r_block,
mediafour_macdrive_6_for_windows,mediafour_corporation,49.99
wavelab_studio_6,steinbergmediatechnologies,399.99
net_ad_creator,laughing_bird,39.99
cakewalk_sonar_6_producer_ed,cakewalk,799.0
iomega_nas_400e_expansion_chassis_1tb_1u,iomega,2699.0
appleworks_629,apple,79.0
adobe_captivate_20,adobe,1083.95
crystal_3d_impact_pro_125_jewel_case,crystalgraphics,79.0
play_music_together_mac,iplaymusic,39.99
microsoft_office_2004_standard_mac,microsoft,399.99
swift_publisher_for_mac,globalmarketingpartners,39.99
zoo_tycoon_2_mac,destineer,39.99
sibelius_4_professional_edition,sibeliussoftwareltd,599.99
burning_monkey_mahjongg_mac,freeverse_software,24.99
40_years_of_the_xmen,git_corp,49.99
pc_tools_spyware_doctor_2007,encore,29.95
xplane_v8_mac,graphicssimulationscorporation,49.99
drive_genius_by_prosoft_engineering_inc,globalmarketingpartners,129.0
finale_2006_pc_mac,emedia,600.0
istopmotion,navarre,39.95
pro_digital_frame_bundle_1u,onone_software,99.95
internet_cleanup_40_mac_os_104_or_higher,smithmicrosoftware,29.99
burning_monkey_solitaire_2005_edition,freeverse_software,24.99
nero_7_ultra_edition_enhanced_pc_home_entrmnt_soln,neso_usa,99.99
apple_mac_os_x_tiger_1046_mac_dvd,apple_computer,129.0
faxstf_pro_mac_os_1039_or_above,aladdin_systems,49.99
motu_digital_performer_5_digital_audio_software_competitive_upgrade_mac_only,motu,395.0
spring_cleaning_90_for_mac_os_104_above,aladdin_systems,49.99
g7_kontakt_edition,sibeliussoftwareltd,99.99
chronos_stickybrain_30_mac,chronos_lc,34.99
cakewalk_sonar_6_studio,cakewalk,369.0
micromat_techtool_protege_with_firewire_device,micromat,
sibelius_compass,sibeliussoftwareltd,159.99
print_explosion_deluxe_30_mac,nova_development,49.99
steinberg_cubase_4_digital_audio_software,steinberg,999.99
stuffit_deluxe_11,aladdin_systems,79.99
symc_ghost_solution_suite_20_media,symantec,35.57
amazing_spiderman_complete_comic_book_collection_winmac,git_corp,49.99
adobe_indesign_cs3_upgrade_from_pagemaker_mac,adobe,199.0
apple_mac_os_x_tiger_1046_family_pack_mac,apple_computer,199.0
valuesoft_tune_transfer_for_ipod_software_for_windows_xp,valuesoft,29.95
microsoft_office_student_and_teacher_edition_2004_macintosh,microsoft,149.99
band_in_a_box_2007,pgmusicinc,99.0
microspot_xrip_mac,microspot_ltd,349.99
bias_peak_le_5,bias,129.0
the_logo_creator_mac,laughing_bird,39.99
onone_software_pxl_smartscale_windows_and_macintosh,onone_software,
sims_2_pets_expansion_pack,aspyr_media,34.99
iview_mediapro_25,global_marketing,199.99
3d_home_architect_landscape_design_deluxe_version_9,encore,29.99
adobe_creative_suite_cs3_web_standard_mac,adobe,999.0
clickart_12_million_2006_dvd,encore_software,
photoframe_pro_30_1u,onone_software,
pc_tutor_learn_windows_vista_office_2007,nova_development,29.99
punch_professional_home_design,punch_software,89.99
sims_2_glamour_life_stuff_pack,aspyr_media,24.99
mcafee_virusscan_plus_3_user,mcafee,59.99
mask_pro_40_1u,onone_software,159.95
roxio_toast_8_titanium,roxio,99.95
home_design_architect_series_3000_v10_0,punch_software,149.95
individual_small_business_advantage_deluxe_2006,individual,49.99
finale_2007_academic_winmac,emedia,350.0
quickbooks_pointofsale_basic_60,intuit,799.95
dreamweaver_cs3_9_mac_ed_1u,adobeeducationbox,199.0
true_crime_streets_of_la_mac,aspyr_media,19.99
learn_english_winmac_jewel_case,fogware_publishing,9.99
caillou_magical_adventures,brightermindsmediainc,19.99
corefx_three_level,core_learning,59.95
space_dvd_pc_mac,fogware_publishing,29.99
micromat_diskstudio_mac,micromat,99.0
contentbarrier_x4_104_single_user_mac,intego,49.99
stuffit_deluxe_11,aladdin_systems,49.99
tune_tools_for_ipod_winmac,valusoft,19.99
flash_action_phonics_made_easy,school_zone,14.99
kaplan_satactpsat_gold_2007_winmac,topics_entertainment,29.99
enteractive_fps_creator_windows,enteractive_inc,
math_success_deluxe_2008,topics_entertainment,49.99
money_home_business_2007_win32_eng_na_mini_box_us_only_cd,microsoft,139.43
multiplication_and_division_grades_34,school_zone,9.99
microsoft_digital_image_suite_2006_plus_pinnacle_studio_100,microsoft,99.95
macbackup,macware,29.99
stubbs_the_zombie_in_rebel_without_a_pulse_dvd_mac,aspyr_media,9.99
civil_air_patrol_search_rescue,abacus,29.99
the_movies_mac,feral_interactive,49.95
atlantis_quest,got_game,19.99
ulead_videostudio_10,corel,69.99
guild_wars_nightfall,ncsoft,49.99
montage_mac,mariner_software,149.95
giggles_computer_funtime_for_baby_shapes_winmac,navarre_software,24.95
sony_acid_pro_6_professional_music_workstation,sonypicturesdigitalentertainment,499.95
calculation_skills_v1_add_sub_basic_core_learning,sosaggregationcompany,
sony_super_duper_music_looper,sonymediasoftware,19.99
learn_to_play_chess_with_fritz_and_chesster_mac,viva_media,29.99
adobe_photoshop_cs2_advanced_techniques_by_julieanne_kost,software_cinema,
quickverse_mac_bible_study_2007_gold_box,findex,349.95
adobe_framemaker_72_windows,adobe,1445.9
sound_forge_90,sony_media,399.96
audio_success_suite_edition_sales_success,topics_entertainment,19.95
logic_express_6,apple,299.99
photoshop_elements_4_edu_mac_1u,adobeeducationbox,69.0
pc_cakewalk_guitar_tracks_pro_3,cakewalk,149.99
dvo_cook_n_deluxe_60_ultimate_recipe_organizer,dvo_enterprises,39.99
sound_forge_audio_studio_9,sony_media,69.59
close_quarters_conflict,groove_media,19.99
upgrade_acid_pro_6_boxed,sonypicturesdigitalentertainment,305.18
quicken_legal_business_pro_2007,nolo_press,79.99
peachtree_by_sage_premium_accounting_2007,sage_software,499.99
prey,aspyr_media,39.99
peachtree_by_sage_pro_accounting_2007,sage_software,169.99
gsp_greatest_moments_of_our_time,globalsoftwarepublishingnorthamericainc,9.99
peachtree_by_sage_complete_accounting_2007,sage_software,269.99
audio_success_series_winning_strategies,topics_entertainment,
american_idol_extreme_music_creator,sony_media,49.95
window_washer,navarre_software,29.95
emedia_piano_and_keyboard_method_volume_1,emedia,59.99
adobe_acrobat_standard_80,adobe,449.99
adobe_photoshop_cs2_fundamental_techniques_by_julieanne_kost,software_cinema,
reel_deal_casino_shuffle_master_edition,phantom_efx,19.99
john_deere_welcome_to_merriweather_farm,globalsoftwarepublishing,19.99
sony_acid_pro_5,sony,399.95
galaxy_of_games_5000,2k_games,19.99
total_3d_home_landscape_design_suite_version_9,individual_software,39.99
punch_home_design_architectura_series_18,punch_software,129.99
print_shop_22_pro_publisher_deluxe,encore,99.99
hijack2,navarre_software,39.95
intervideo_dvd_copy_5_express,corel,29.99
adobe_flash_pro_cs3_upgrade_mac,adobe,199.0
photoedit_2_mac,macware,29.99
punch_professional_home_design_suite,punch_software,69.99
3_great_games_for_guys,dreamcatcher_interactive,29.99
sony_sound_forge_audio_studio_8,sonypicturesdigitalentertainment,69.99
places_pc_mac,fogware_publishing,29.99
acid_music_studio_7,sony_media,78.95
punch_5_in_1_home_design,punch_software,39.99
xtreme_photostory_on_cd_and_dvd_6,magix_entertainment,29.99
anime_studio_5_win_98me_2000xp_mac_os_104_up,aladdin_systems,49.99
punch_home_design_architectural_series_18,punch_software,129.99
adobe_soundbooth_cs3,adobe,199.0
wingnuts_2_mac,freeverse_software,29.99
punch_super_home_suite,punch_software,49.99
quickverse_bible_premier_suite,individual_software,39.99
palo_alto_marketing_plan_pro_90,paloaltosoftware,179.0
easy_video_editor_20_by_honest_technology,globalmarketingpartners,50.88
palo_alto_business_plan_pro_premier_2007,paloaltosoftware,199.0
national_parks_enhanced_scenery_addon_for_microsoft_flight_simulator_2002_2000,abacus,19.99
palo_alto_business_plan_pro_2007,paloaltosoftware,99.95
adobe_after_effects_cs3,adobe,999.0
namo_webeditor_2006,namo,99.99
punch_master_landscape_home_design,punch_software,99.99
black_white_platinum_pack_mac,feral_interactive,29.99
webroot_desktop_firewall,webroot_software,29.99
punch_5_in_1_home_design,punch_software,39.99
city_of_heroes_good_vs_evil_edition,nc_soft,29.99
business_card_factory_deluxe_30,nova_development,29.99
punch_home_design_architectural_series_4000_v10,punch_software,199.99
big_tiny_little_a_tiny_little_christmas,yamaha,34.95
small_business_server_2003_20u_cal_addpak_user,microsoft,
systemsuite_8_professional,individual_software,49.99
jumpstart_4th6th_grade_v_20_b43,knowledge_adventure,19.99
pcdefense,avanquest_software,29.95
starry_night_astronomy_screensaver_winmac,imaginova,19.99
quickverse_sermon_builder_40,findexcom_inc,69.95
ultra_sudokuultra_kakuro,abacus,29.95
snap_spelling_jewel_case,topics_entertainment,19.95
acad_vegas_movie_studio_dvd_8_platinum,sonypicturesdigitalentertainment,
bitdefender_antivirus_100_2_year_subscription_for_2_pcs,globalmarketingpartners,39.95
scrabble_with_bonus_clue,encore,19.99
scrabble_complete_jewel_case,encore,9.99
piano_wizard_premier_software_stickers_midi_cable,re_launch,149.95
microsoft_visual_studio_professional_wmsdn_professional_2005_renewal,microsoft_software,799.0
emedia_guitarpro_5_winmac,emedia,59.99
spycatcher_2007for_pc,avanquest,19.99
intuit_quicken_home_inventory_manager_windows,intuit,34.95
academy_award_winners,yamaha,31.95
ca_antivirus_2007,computer_associates,39.95
zonealarm_pro_firewall,zone_labs,39.99
sales_skills_20_ages_10,victory_multimedia,19.95
brain_builder,core_learning,19.95
return_to_castle_wolfenstein_mac,aspyr_media,29.99
solitaire_antics_deluxe,masque_publishing,
aircraft_collector_s_second_edition,abacus,19.95
findex_quickverse_bible_study_2007_biblesuite,findex,
treasure_mountain_jewel_case_ages_59_for_winmac,riverdeep,9.99
video_patrol_50_by_honest_technology,globalmarketingpartners,50.86
snap_kakuro,topics_entertainment,4.99
instant_immersion_american_sign_language_winmac,topics_entertainment,9.99
adobe_creative_suite_cs3_design_premium_upsell,adobe,1599.0
simple_slide_show,topics_entertainment,19.99
printmaster_platinum_v_170,encore_software,39.99
street_atlas_usa_2007_plus_dvd,delorme,59.95
jumpstart_world_2nd_grade,knowledge_adventure,19.99
great_invasions,strategy_first,39.99
web_graphics_creator,sosaggregationcompany,39.95
instant_immersion_translator_deluxe_20,topics_entertainment,49.99
onone_essentials_for_adobe_photoshop_elements_version_2_full,onone_software,59.95
funny_faces_deluxe,fogware_publishing,19.99
emedia_blues_guitar_legends,emedia,29.94
age_of_empires_iii_the_warchiefs_expansion_pack_mac,destineer,34.95
adobe_creative_suite_cs3_web_standard,adobe,999.0
guitar_tool_worship_edition,midisoft_corporation,
delorme_topo_usa_mapping_software_60_east_region,delorme,49.95
nero_8_ultra_edition,nero_inc,99.95
weekly_reader_mastering_high_school_2008,fogware_publishing,29.99
northstar_for_pcmac,truenorthtechnologyinc,99.99
make_music_allegro_2007_labpack_5_user,makemusic,375.0
instant_immersion_hawaiian_audio,topics_entertainment,
power_translator_11_premium,languageengineeringcollc,79.99
liquid_ledger_personal_finance,csdc,79.99
sportsman_s_double_play,masque_publishing,19.95
jumpstart_advanced_preschool_v2_0,knowledge_adventure,19.99
visual_thesaurus_the_thinkmap_inc,csdc,39.95
phonics_success_essentials_grades_79,topics_education,19.99
cook_n_cd_recipe_cards,dvo_enterprises,19.99
adobe_creative_suite_cs3_web_standard_upsell_mac,adobe,799.0
train_sim_modeler_design_studio,abacus,39.99
learn_to_play_keyboard_jewel_case,alfred_publishing,9.99
ufo_afterlight,topware_interactive,39.99
instant_immersion_italian_deluxe_v2_0_large_box,topics_entertainment,29.99
enemy_territory_quake_wars,aspyr_media,49.99
weekly_reader_mastering_elementarymiddle_school_math_learning,fogware_publishing,19.99
sentinel_descendants_in_time,dreamcatcher_interactive,19.99
photostory_on_cd_dvd_5,magix_entertainment,19.99
flash_remoting_1_alp_ret_eng_cd_2u,adobe,3314.09
shapes,school_zone,9.99
dragon_naturally_speaking_standard_v9,nuancecommunicationsinc,99.99
mediarecover,aladdin_systems,29.99
photo_explosion_30,nova_development,29.99
