id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
1050,0,encore_software_11250_brain_food_games_cranium_collection_2006_win_98_me_2000_xp,,18.97,thomas_zink_miles_davis_yamaha_porgy_and_bess_a_miles_davis_tribute_for_cdcompatible_modules,,29.4
1051,1,punch_master_landscape_home_design,punch_software,59.99,punch_software_26100_punch_master_landscape_and_home_design_small_box,punch_software,45.99
1052,0,apple_mac_40_online_service_family_pack,apple,179.95,write_brothers_dramatica_pro_winmac,write_brothers,269.99
1053,0,big_oil_build_an_oil_empire,,8.95,cosmi_imusictools_pc,,19.99
1054,0,captain_america_the_complete_comic_collection_winmac,git_corp,49.95,intuit_quickbooks_pro_2007_software_for_mac_finance_software,,189.95
1055,0,hidden_expedition_titanic,,15.5,intervideo_dvd_copy_5_express,corel,29.99
1056,1,computrace_lojack_for_laptops_1_year_subscription,absolute_software,49.99,absolute_software_lfln212_computrace_lojack_for_laptops_1_year_license_win_2000_xp,,41.97
1057,1,business_card_composer_mac,belight_software,39.99,belight_business_card_composer,,39.99
1058,1,battlefield_1942_deluxe_edition,electronic_arts,29.99,ea_sports_battlefield_1942_deluxe_edition_pc_game,,9.99
1059,1,write_brothers_dramatica_pro_winmac,write_brothers,269.99,dramatica_pro_4_for_pc,,249.99
1060,0,instant_immersion_american_sign_language_winmac,topics_entertainment,9.99,tonka_town,,7.95
1061,0,macrovision_is1200eue_installshield_express_edition_v_120_version_upgrade_package_1_user_upgrade_from_4x_or_later_cd_win_english,,232.97,storageworks_secure_path_30_d_for_hpux_workgroup_edition_50_licenses,,68402.75
1062,0,panda_software_gatdef_performa_web_flt_mod_20013k_3yr_a3pgdpbwfhgov,,15.0,adobe_illustrator_cs3_upgrade_for_mac,,206.99
1063,0,appleemagic_logic_pro_72_software_upgrade_music_production_software,,259.95,individual_software_resume_maker_professional_deluxe_120,,29.99
1064,1,circus_poniesnotebook_20_mac_os,csdc,49.95,circus_ponies_notebook_20,,43.99
1065,1,pc_professor_fuji_s_kakuro,encore_software,9.99,encore_software_10653_professor_fujis_kakuro_win_98_me_2000_xp,,7.69
1066,1,instant_play_electric_guitar_deluxe,topics_entertainment,39.99,topics_entertainment_topics_entertainment_play_electric_guitar_deluxe_windows,,39.9
1067,1,microsoft_windows_xp_professional_full_version_with_sp2,microsoft,299.99,microsoft_windows_xp_pro_sp2_retail,,299.99
1068,0,dreamcatcher_interactive_obscure,,17.55,reference_success_deluxe_2006,topics_entertainment,49.95
1069,0,adobe_acrobat_distiller_svr_v6cd_sun_100u_42050106,adobe,9104.19,now_software_now_uptodate_and_contact,,109.99
1070,0,usoa289_iris_readiris_pro_v_11_complete_package_1_user_win,,110.07,turbocad_r_designer_2d3d_version_91,,29.99
1071,0,findexcom_inc_sermon_builder_40,,43.33,sony_media_software_discrete_drums_vol_1_sony_sound_series,sonymediasoftware,24.91
1072,1,city_of_heroes_good_vs_evil_edition,nc_soft,29.99,nc_interactive_inc_city_of_heroes_good_vs_evil_edition,,29.84
1073,0,family_tree_maker_112_collector_s_edition,encore,109.95,jeopardy,encore,9.99
1074,0,cubase_se3_educational_edition,steinberg,,avanquest_usa_llc_partition_commander_10,,43.32
1075,0,sony_pc_video_game_the_station_access_collection_dvdrom,sonycreativesoftware,4.99,digital_leisure_inc_mad_dog_2_the_lost_gold,,15.27
1076,1,my_sim_aquarium,viva_media,19.99,viva_media_llc_00257_my_sim_aquarium_win_2000_xp_vista,,19.97
1077,0,mediapilot_kit,susteen,39.95,avery_c32011_quick_clean_business_cards_200gsm_card_for_use_with_mono,,14.86
1078,0,stopzilla_40_pc_roxio,,29.99,emc_auth_mgr_mnt_base_24x7_10m_peru_750510000u_aut0010000be10,,15.0
1079,0,aec_software_2073001000122_aec_details_v_30_complete_product_project_managementversion_control_1_user_s_complete_product_academic_english_pc,,89.97,3000_truetype_r_fonts,,29.99
1080,1,efrontier_anime_studio_pro_winmac,efrontier,199.99,allume_anime_studio_pro,,179.99
1081,0,pc_professor_fuji_s_kakuro,encore_software,9.99,pcnf0040_pccillin_internet_security_2007_complete_package_3_users_federal_win,,29.02
1082,0,double_window_envelopes_to_match_your_forms_checks,,67.49,freeverse_software_4001_northland,freeverse_software,19.99
1083,0,apple_garageband_jam_pack_remix_tools,apple,99.0,podmaxx_07_eb_carlson,,29.99
1084,0,tom_kolb_star_licks_modes_for_the_lead_guitarist,,7.6,adobe_flash_pro_cs3_upgrade_mac,adobe,199.0
1085,0,adobe_creative_suite_cs3_production_premium_upgrade,adobe,799.0,4px00078_microsoft_system_center_essentials_2007_license_20_clients_win_english,,379.43
1086,0,01ssc6740_sonicwall_email_protection_subscription_subscription_license_2_years_sof,,771.92,mighty_math_carnival_countdown,,9.9
1087,0,cisco_cns_network_registrar_central_manager_v_61_license_cnr6_1_rcm500k,,71760.0,ik_multimedia_groovemaker_25_liveremixing_liveremixing_software_music_production_software,,59.95
1088,0,genuine_fractals_print_pro_41_sharpener_pro_20,onone_software,,knowledge_adventure_inc_jumpstart_4th6th_grade_v_20_b43,,16.93
1089,0,encore_software_10760_chicken_hunter_wanted_win_98_me_2000_xp,,7.69,vhs_to_dvd_30_deluxe,,99.99
1090,1,mediarecover,aladdin_systems,29.99,allume_systems_inc_mediarecover,,26.14
1091,0,adobe_cs3_after_effects_upgrade,,306.99,epson_s020089_compatible_color_ink_cartridge,,2.99
1092,0,the_printshop_20,,19.9,panda_software_active_scan_pro_esd_1yr_bpasp12m,,22.0
1093,0,reel_deal_casino_shuffle_master_edition,phantom_efx,19.99,emc_auth_mgr_mnt_base_9x5_23m_peru_750510000u_aut0010000bs23,,17.0
1094,0,microsoft_molpc_lsa_isa_svr_ent_ed_25_1cpu_lic_400pt_f8901554,,97494.0,mas_90_r_mas_200_r_compatible_continuous_checks,,91.59
1095,0,hijack2_identity_and_data_security_suite,,44.9,westward,encore_software,19.99
1096,0,corel_corporation_corel_snapfire_plus,,37.2,encore_software_10463_clickart_fonts_2006_by_encore,,17.97
1097,0,leave_the_lights_on_mac,aspyr_media,9.99,blair_aaronson_donny_osmond_yamaha_donny_osmond_this_is_the_moment_smart_pianosoft,,14.86
1098,0,migo_xp_to_vista_easysync_suite_pc_stomp,,29.99,individual_software_professor_teaches_excel_and_word,,42.99
1099,0,emedia_rock_guitar_method_win_95_98_me_nt_2000_xpmac_80,,39.15,spyware_xterminator_2005,,29.99
1100,0,battlefield_1942_deluxe_edition,electronic_arts,29.99,instant_immersion_italian_platinum_win_95_98_me_nt_2000_xp,,129.99
1101,0,910623000_rumba_webtohost_for_as400_v_42_license_1_processor_tier_p60_s,,29578.09,the_sky_6_professional_edition_astronomy_software,,189.95
1102,0,freeverse_software_5003_bumpercar_20_mac_web_browser,freeverse_software,28.99,17911_window_washer_license_and_media_1_user_cd_win,,21.41
1103,0,threetoapage_payroll_checks,,65.19,superstart_fun_with_reading_writing,,8.49
1104,0,garsonnyberg_mike_garson_frank_sinatra_collection_my_way,,25.77,punch_software_38100_punch_super_home_suite_small_box,punch_software,45.99
1105,0,ufo_afterlight,topware_interactive,39.99,microsoft_word_2004_mac,microsoft,229.99
1106,0,intellimover_transfer_your_pc_deluxe,nova_development,69.99,global_software_a0447jch_dk_smart_steps_2nd_grade_win_95_98_me_2000_xp_vista,,9.08
1107,0,make_printmusic_2006_software_music_production_software,,75.95,wg7569_watchguard_livesecurity_service_gold_watchguard_serverlock_for_solaris_technic,,2279.02
1108,0,peachtree_r_compatible_laser_formaccounting_for_windows_359_0_versions,,103.99,freeverse_software_006_active_lancer_mac_919x_101_or_higher,,18.97
1109,0,nuance_communications_6309ag0311_0,nuance_communications,302.11,quicken_2007_premier,intuit,79.95
1110,0,individual_software_qnet15_typing_quick_easy_150,individual_software,24.99,webroot_software_65210_spy_sweeper_3_pc,webroot_software,31.99
1111,0,rick_vito_320535_rick_vito_complete_guide_to_slide_guitar,,14.86,colorvision_spydertv_pro,,599.99
1112,0,amherst_media_book_photo_salvage_with_adobe_photoshop_photoshop_software,,29.95,sos_aggregation_company_panda_antivirus_firewall_2008_3user,,31.53
1113,0,sup040c_synet_pc_sharing_kit_w_usb_cable_518_m_complete_package_1_user_win,,26.59,5325301873_snap_appliance_snap_care_snap_enterprise_data_replicator_technical_support_c,,377.06
1114,0,81499_marvel_ultimate_alliance_complete_package_1_user_sony_playstation_3,,64.8,corel_corporation_corel_wordperfect_office_x3_pro_dvd,,369.09
1115,0,now_software_num50e1r_uptodate_contact_v_50_complete_product_contact_management_1_user_s_complete_product_standard_mac,,107.97,domino_designerdeveloper_v5_0,lotus_development,95.0
1116,0,world_of_wild_cats,arc_media_inc,19.95,easy_home_massage_dvd,selectmedia_entertainment,19.95
1117,0,quickbooks_r_simple_start_2007,,99.99,topics_entertainment_40206_instant_immersion_german_lab_softwareaudiobookworkbook_win_98_me_2000_xpmac_os_9_or_x,,34.97
1118,0,freeverse_software_5003_bumpercar_20_mac_web_browser,freeverse_software,28.99,mackie_tracktion_3_project_bundle_music_production_software,,99.99
1119,0,encore_software_10599_encore_registry_mechanic_v_51_complete_product_utility_1_user_s_complete_product_standard_pc,,25.97,3mds_network_operations_manager_diy_annual_subscptn_101_500u,3m,
1120,1,webroot_desktop_firewall,webroot_software,29.99,webroot_software_54210_desktop_firewall,webroot_software,26.99
1121,0,norton_internet_security_2008_10_user,,199.99,adobe_captivate_2_software_for_windows_presentation_software,,598.95
1122,0,daceasy_tm_continuous_checks,,121.89,ca_arcserve_bkup_r11_5_win_client_vss_software_snapshot_prod_only,computer_associates,
1123,0,microsoft_powerpoint_2004_upgrade_mac,microsoft,109.99,01ssc6046_sonicwall_csm_update_service_subscription_license_3_years_25_users,,811.53
1124,0,tonka_town_jewel_case,atari,9.99,susteen_data_pilot_universal_essentials,,59.99
1125,1,computrace_lojack_for_laptops_1_year_subscription,absolute_software,49.99,computrace_lojack_for_laptops_1_year_license_win_2000_xp,,49.95
1126,0,madison_media_software_ssda3000_sony_sound_effects_series_vol_1_through_10,sonypicturesdigitalentertainment,370.97,world_of_warcraft,blizzard_entertainment,19.99
1127,0,dk_exotic_animals_africa,globalsoftwarepublishing,9.99,thomas_zink_chuck_mangione_yamaha_chuck_mangione_feels_so_good_smart_pianosoft,,14.86
1128,0,instant_architect_design_suite_00ids510cc,,28.79,topics_entertainment_instant_play_keyboard_v2_0,,17.55
1129,0,q_bert,encore,9.99,ghostsurf_professional_utilities_software,,29.92
1130,0,mas_90_r_mas_200_r_compatible_continuous_checks,,91.59,nova_development_rgwn10_winway_resume_deluxe_110,nova_development,349.99
1131,0,palo_alto_business_plan_pro_2007,paloaltosoftware,99.95,high_school_advantage_2008,encore,39.99
1132,1,stubbs_the_zombie_in_rebel_without_a_pulse_dvd_mac,aspyr_media,9.99,aspyr_stubbs_the_zombie,,35.99
1133,0,onone_software_inc_mpr40211_on1_mask_pro_v_40_complete_product_graphicsdesigning_1_user_complete_product_standard_pc_intelbased_mac_mac,,148.97,s6500393_microsoft_virtual_pc_for_mac_v_70_w_windows_2000_complete_package,,238.48
1134,0,panda_software_webadmin_101250u_1yr_b1aspwad,,37.0,masque_publishing_solitaire_antics_deluxe,,8.46
1135,0,i_copydvds_2_professional_edition,metoosoftware,27.9,1950824l1_technical_support_maintenance_1_year_english,,401.18
1136,0,encore_software_10023_hoyle_mahjongg_win_98_me_2000_xp,,7.47,big_tiny_little_a_tiny_little_christmas,yamaha,34.95
1137,0,findex_quickverse_bible_study_2007_biblesuite,findex,,microsoft_ho200003_data_analyzer_2002_complete_package_1_user,microsoft,154.99
1138,0,adobe_indesign_cs3_for_mac_upgrade,,205.99,instant_immersion_japanese_20,,22.43
1139,0,neil_diamond_the_neil_diamond_collection,,22.13,findexcom_inc_quickverse_mac_bible_study_2007_white_box,,37.18
1140,1,weekly_reader_mastering_elementarymiddle_school_math_learning,fogware_publishing,19.99,weekly_reader_mastering_elementary_middle_school_math_pcmac_fogware,,19.99
1141,0,cakewalk_sonar_6_producer_ed,cakewalk,799.0,scene_it_the_dvd_game_movie_edition_with_bonus_warner_bros_television_game_pack,,24.95
1142,0,high_school_advantage_2007,encore_software,29.95,yamaha_moulin_rouge_music_from_baz_luhrmann_s_film_smart_pianosoft,,25.77
1143,0,11k2990_international_printing_for_mysapcom_complete_package_1_client_cd_englis,,149.43,punch_software_38100_punch_super_home_suite_complete_product_architectural_1_user_complete_productcomplete_productstandard_english_pc,,45.97
1144,0,encore_software_12361_encore_elementary_advantage_2008_trainingwbt_pc,,33.97,the_print_shop_22_deluxe_sb_cs_by_the_print_shop,encore_software,49.95
1145,1,mariner_calc_speadsheet_mac,mariner_software,59.99,mariner_calc_spreadsheet_software,,52.99
1146,1,starry_night_galaxy_explorer_pc_mac,imaginova,9.99,starry_night_galaxy_explorer_pc_mac_snge5c1u,,9.59
1147,0,panda_software_clientshield_2006_w_truprevent_525_1yr_b1cs6agov,,37.0,26910040_microsoft_office_professional_edition_2003_service_pack_v_2_media_vol,,23.53
1148,0,xbox_scarface_the_world_is_yours,,39.99,leave_the_lights_on_mac,aspyr_media,9.99
1149,0,xoom_movie_clone_3_gold,xoom,,business_plan_writer_deluxe_80_2005,nova_development,99.99
1150,1,micromat_techtool_pro_4_mac,micromat,99.99,micromat_tech_tool_pro_45,,82.99
1151,0,street_atlas_usa_2007_plus_dvd,delorme,59.95,wincleaner_tm_complete_pc_care,,69.99
1152,1,jumpstart_world_1st_grade,knowledge_adventure,19.99,knowledge_adventure_inc_20223_jumpstart_world_1st_grade_mini_box,,16.93
1153,1,acad_corel_painter_x_pcmac,corel,155.22,corel_painter_x_academic,,94.99
1154,1,evergirl,thq,14.99,evergirl_pc_cdrom_video_game,,14.99
1155,0,imsi_turbocad_designer_11,,12.9,graphics_software,,99.92
1156,1,business_card_factory_deluxe_30,nova_development,29.99,nova_development_corp_business_card_factory_deluxe_30,,28.3
1157,0,aspyr_media_inc_prey,,47.04,network_magic_tm,,29.99
1158,0,fogware_hyb_space_dvd,,21.99,extensis_intellihance_pro_4x_winmac,extensis_corporation,199.99
1159,0,freeverse_software_010_wingnuts_2_mac_919x_101_or_higher,,26.97,encore_software_10548_encore_tlc_zoombinis_3rd_grade_learning_system_2007_complete_product_educational_1_user_complete_product_standard_pc_mac,encoresoftwareinc,17.97
1160,0,ilisten_mac,macspeech_inc,99.99,eagle_games_egl_150_tournament_poker_no_limit_texas_hold_em,eagle_games,7.95
1161,0,t7401215_microsoft_windows_small_business_server_2003_version_upgrade_license_5_addit,,186.73,donny_hathaway_yamaha_503770_a_donny_hathaway_collection_smart_pianosoft,,14.86
1162,1,hoyle_mahjongg_jewel_case,encore,9.99,encore_software_10023_hoyle_mahjongg_win_98_me_2000_xp,,7.47
1163,0,sage_software_peachtree_premium_accounting_2007_software_for_windows_tax_finance_software,,469.95,band_in_a_box_2007,pgmusicinc,99.0
1164,0,iparrot_portugueseenglish_phrase_translator_software_for_ipod_ipod_software,,16.95,norton_antivirus_2007,symantec,39.99
1165,1,netmanage_upg_rumba_unixhp_edition_level_902453007c,netmanage,,902453007b_rumba_unixhp_edition_upgrade_license_1_user_volume_level_b_549_c,,147.73
1166,0,computer_associates_ca_server_protection_r3_1_base_5u_spa_nonreturnable,,628.82,910623000_rumba_webtohost_for_as400_v_42_license_1_processor_tier_p60_s,,29578.09
1167,1,learn_to_play_keyboard_jewel_case,alfred_publishing,9.99,alfred_publishing_inc_learn_to_play_keyboard,,7.22
1168,0,avery_r_designpro_tm_deluxe_version_50,,39.99,exch_srvr_extrnconn_licsa_gv,,72402.5
1169,0,instant_immersion_italian_20,topics_entertainment,29.99,world_book_encyclopedia_2006,topics_entertainment,19.99
1170,1,scrapbook_for_windows,abacus,,abacus_scrapbook_for_windows,,26.14
1171,1,hoyle_classic_collection_2006,encore,19.99,encore_software_11052_hoyle_classic_collection_2006_win_98_me_2000_xp,,18.97
1172,1,punch_master_landscape_professional_home_design_v_100,punch_software,69.95,punch_software_master_landscape_professional_home_design_v_100,,69.99
1173,0,ua037ux00w5_3_netraverse_merge_server_version_v_53_version_upgrade_license_1_serve,,803.32,microsoft_r_windows_vista_tm_business,,199.99
1174,1,home_design_architect_series_3000_v10_0,punch_software,149.95,punch_software_83100_punch_home_design_architectural_series_3000_v_10_win_98_me_nt_2000_xp,,124.97
1175,0,berlitz_french_premier_language_learning,,39.99,specialty_single_window_envelopes_to_match_your_forms_checks,,81.49
1176,0,webobjects_52,apple,699.95,cisco_pgw2200_include_redundant,,159787.95
1177,0,sudoku_puzzle_addict_unlimited_edition,globalsoftwarepublna,,the_build_master_microsoft_s_software_configuration_management_best_practices,,39.59
1178,1,sony_vegas_6_dvd_old_version,sonypicturesdigitalentertainment,899.95,vegas_dvd_sony,sonypicturesdigitalentertainment,899.99
1179,0,encore_software_10653_professor_fujis_kakuro_win_98_me_2000_xp,,7.69,delorme_mapping_topo_usa_60_east_region,,43.36
1180,0,topics_entertainment_instant_immersion_ingles_audio_deluxe,,17.55,recover_lost_data,,29.9
1181,0,lynda_02384_com_final_cut_pro_5_beyond_the_basics_5_macosx_dvd,,63.97,evergirl,thq,14.99
1182,1,flash_action_phonics_made_easy,school_zone,14.99,school_zone_interactive_flash_action_phonics_made_easy,,8.8
1183,1,microsoft_office_small_business_2007,microsoft_software,735.33,microsoft_w8702380_office_sbe_2007_win32,,400.34
1184,1,passwords_plus_10,dataviz,29.99,passwords_plus_v_10_complete_package,,28.5
1185,0,44_years_of_the_fantastic_four,git_corp,49.99,frederic_hand_homespun_classical_guitar_dvd,,22.13
1186,0,punch_software_25100_punch_master_landscape_and_home_design,punch_software,45.99,sony_playstation_3_spiderman_3,,59.99
1187,0,pinnacle_mobile_media_converter_software_for_windows_ipod_software,,29.95,blues_clues_preschool,humongous_entertainment,
1188,1,adobe_photoshop_elements_40_mac,adobe,89.99,adobe_photoshop_elements_40_photoediting_software_for_mac,,85.95
1189,0,sony_playstation_gretzky_nhl_2006_psp_98627,sony,39.95,oscar_hernandez_320505_salsa_piano,,18.5
1190,1,return_to_castle_wolfenstein_mac,aspyr_media,29.99,aspyr_media_inc_return_to_castle_wolfenstein,,19.07
1191,0,git_44_years_of_marvel_fantastic_4_dvdrom,,42.99,encore_software_10652_webcom_site_builder_hosting_suite_sb_by_webcom,,41.97
1192,0,paul_mehling_django_reinhardt_homespun_learn_to_play_djangostyle_gypsy_jazz_guitar_dvd_one_rhythm,,22.13,jumpstart_world_1st_grade,knowledge_adventure,19.99
1193,0,usaworld_extreme_landscapes_bundle,abacus,39.95,daceasy_tm_compatible_laser_forms,,103.99
1194,1,apple_final_cut_express_hd_35_mac,apple_computer,299.0,apple_final_cut_express_hd_35,,299.99
1195,1,computrace_lojack_for_laptops_3_year_subscription,absolute_software,99.99,absolute_software_lfln236_computrace_lojack_for_laptops_3_year_license_win_2000_xp,,85.97
1196,0,git_40_years_of_marvel_avengers_dvdrom,,39.99,rayman_10th_anniversary_collection,ubi_soft,19.99
1197,0,upgrade_pitstop_server_35_1u_win_2kxp_mac_os_1028,enfocus_software,499.0,sony_media_software_acid_pro_5_music_production_software,,199.95
1198,1,webroot_spy_sweeper_antispyware_5x,webroot_software,29.95,webroot_software_inc_66410_spy_sweeper_small_box_win_98_me_2000_xp,,25.97
1199,0,allume_smith_micro_faxstf_pro,,44.99,encore_software_10567_hoyle_puzzle_games_2007_win_98_me_2000_xp,,18.97
1200,0,allume_stuffit_deluxe_11_os_x_104_or_higher,,79.99,ghost_recon_gold_edition_dvdrom,,20.95
1201,0,yamaha_christmas_around_the_piano_intermediate,,25.77,ulead_r_dvd_moviefactory_r_5,,49.99
1202,0,various_artists_view_video_cuba_mia_portrait_of_an_allwoman_orchestra,,14.86,t5321a_hp_storageworks_storage_mirroring_for_aio_edition_license_1_host_win,,1834.26
1203,1,weekly_reader_mastering_high_school_2008,fogware_publishing,29.99,fogware_publishing_weekly_reader_ls_mastering_high_school_2008,,24.91
1204,0,hallmark_card_studio_2004,,29.97,nintendo_wii_the_bigs,,49.99
1205,0,panda_software_bus_sec_2006_w_truprevent_251500_3yr_b3pbsa6eedu,,38.0,microsoft_word_2004_upgrade_mac,microsoft,109.99
1206,0,videostudio_11_plus,corel,,system_mechanic_r_5_professional,,69.95
1207,0,wingnuts_2_mac,freeverse_software,29.99,emc_ju10a0075_emc_retrospect_75_disk_to_disk_windows_emc_insignia_retrospect_disktodisk_v_75_complete_package_1_server_cd_win_0093156011006,,266.92
1208,0,alan_pasqua_yamaha_alan_pasqua_latin_jazz_for_cdcompatible_modules,,29.4,essential_business_tools_20,,9.95
1209,0,punch_home_design_architectural_series_4000_v10,punch_software,199.99,microsoft_flight_simulator_x_deluxe_dvd,microsoft,49.95
1210,1,the_print_shop_elements_labels_logos_sb_cs_by_the_print_shop,encore_software,,encore_software_11041_the_print_shop_elements_labels_logos_sb_cs_by_the_print_shop,,17.97
1211,1,adobe_audition_20,adobe,349.0,adobe_audition_20_audio_production_software_music_production_software,,348.95
1212,0,who_wants_to_be_a_millionaire_sports_edition,,8.95,qb_pos_60_pro_solution_hwsw,intuit,1474.99
1213,1,instant_immersion_italian_20,topics_entertainment,29.99,instant_immersion_italian_20,topics_entertainment,20.99
1214,0,avery_dennison_5239_designpro_deluxe_v_50_software_for_microsoft_windows_with_sample_pack_complete_product_desktop_publishing_1_user_s_complete_product_standard,,29.97,project_x_project_management_software,marware,199.95
1215,1,maudio_pro_tools_mpowered_73_maudio_compatible_worldclass_production_software,maudio,299.99,maudio_pro_tools_mpowered_mpowered_73_software_music_production_software,,249.0
1216,1,kaplan_satactpsat_express,topics_entertainment,9.99,kaplan_satactpsat_express,,9.99
1217,1,logic_express_7,apple_computer,299.0,apple_logic_express_72,,299.99
1218,1,adobe_photoshop_elements_50_premiere_elements_30_bundle,adobe,149.99,adobe_systems_inc_29180248_adobe_photoshop_elements_50_premiere_elements_30,,139.51
1219,1,serious_magic_ultra2_master_sets_library_2_windows,serious_magic,276.5,serious_magic_ultra_master_sets_library_1_effects_software,,339.95
1220,0,land_before_time_preschool,brightermindsmediainc,9.99,alsoft_disk_warrior_v5_cd,,107.95
1221,0,i_copy_dvds_2_ultra_edition,,29.9,math_success_tm_deluxe_2007,,49.99
1222,0,fl72h_cisco_ios_rsm_firewall_upgrade_license_english,,4099.5,microsoft_windows_vista_ultimate_upgrade,,239.95
1223,0,freeverse_software_5013_best_of_the_original_mac_games_v_10_mac_1028_or_higher,,26.97,pafgpcmv01000p0rtpen_pcmover_complete_package_1_user_cd_win,,39.14
1224,0,apple_software_m9372za_final_cut_express_20_upgrade,apple_software,79.99,office_mac_studentteach_04,,146.02
1225,0,punch_software_24100_punch_5_in_1_home_design_complete_product_architectural_1_user_complete_productcomplete_productstandard_pc,,35.97,microspot_interiors_version_36,,85.99
1226,0,sony_playstation_2_beatmania,,19.99,emedia_print_music_2006_winmac,makemusic,69.99
1227,0,pccillin_tm_internet_security_2007,,49.99,aspyr_call_of_duty_deluxe,,53.99
1228,0,n106788_veritas_sitestor_v_12_media_and_documentation_set_cd_linux_win_s,,68.02,sony_creative_software_vegas43_dvd_production_suite_v_70_complete_product,,262.82
1229,0,nc_interactive_inc_guild_wars_nightfall,,48.27,printshop_home_office_labels,,8.95
1230,1,adobe_after_effects_cs3,adobe,999.0,adobe_cs3_after_effects,,1025.99
1231,1,imsi_resume_writer_deluxe_lb,imsi_design,19.95,resume_writer_deluxe,,12.9
1232,0,webroot_software_65210_spy_sweeper_3_pc,webroot_software,31.99,masque_publishing_sportsmans_double_play_with_american_billiards,,17.55
1233,0,easy_home_massage_dvd,selectmedia_entertainment,19.95,specialty_single_window_envelopes_to_match_your_forms_checks,,81.49
1234,0,micromat_techtool_protege_utility_with_1gb_firewire_flash_drive,,219.99,software_engineering_using_the_upedu_by_pierre_n_robillard_9780201754544,,92.2
1235,0,clifford_the_big_red_dog_thinking_adventures,,8.95,how_to_break_software_a_practical_guide_to_testing_with_cdrom_9780201796193,,37.1
1236,0,hp_proliant_essentials_server_migration_pack_license,,1837.2,hal_leonard_allegro_2007_5user_labpack,,272.94
1237,1,corel_dvd_moviefactory_60_plus,corel,79.99,corel_corporation_dvd_movie_factory_6_plus_retial_english,,74.08
1238,0,power_production_power_production_storyboard_artist_v4_2_software_animation_software,,749.0,studyworks_teaching_pro_middle_school_math_science_winmac,globalsoftwarepublishing,29.99
1239,1,omniweb_50,omni_group,29.99,omni_web_50,,23.99
1240,0,bqcpd_flexnet_installshield_premier_edition_2008_complete_package_1_year_bronze_ma,,4617.11,foreign_policy_reform_winmac_jewel_case,fogware_publishing,9.99
1241,1,monopoly_3,encore,9.99,encore_inc_monopoly_3,,7.17
1242,0,aspyr_media_inc_true_crime_streets_of_la,,19.07,global_marketing_partners_backpack_journalist_honest_technology,,83.27
1243,1,aquarium_3_in_1_collection_limited_edition_for_winmac,encore_software,19.99,encore_software_10123_aquarium_3inone_limited_edition_eurpac_win_95_98_me_2000_xp,,18.97
1244,0,alliance_future_combat,strategy_first,19.99,h_r_block_taxcut_premium_federal_and_state_software_for_windows_usb_tax_finance_software,,29.95
1245,0,microsoft_ov_lsa_prj_ext_conn_ul_3yracqyr1_t7601189,,56493.0,scrapbook_for_windows,abacus,
1246,0,dramatica_pro_4_for_pc,,249.99,corel_ulead_dvd_workshop_2_authoring_software,,299.95
1247,0,laughingbird_the_flash_ad_creator,,34.99,enemy_territory_quake_wars,aspyr_media,49.99
1248,0,miraizon_cinematize_2_mac,miraizon,69.99,checkpoint_zonelabs_cpzlmedia1zapwf,checkpoint_zonelabs,26.13
1249,0,rollercoaster_tycoon_3_soaked,aspyr_media,19.99,grisoft_avg_antivirus_antispyware,,32.29
1250,0,symantec_10224076_sam_for_sgs_201cd_media_pack,symantec,17.99,appleemagic_logic_express_72_software_music_production_software,,299.0
1251,1,microspot_xrip_mac,microspot_ltd,349.99,microspot_xrip_large_format_print_driver_for_os_x,,335.99
1252,0,encore_software_10760_chicken_hunter_wanted_win_98_me_2000_xp,,7.69,individual_software_prmss3_professor_teaches_office_super_set_mass_merchant_box_win_98_me_2000_xp,,27.97
1253,0,school_zone_interactive_flash_action_phonics_made_easy,,8.8,math_missions_the_race_to_spectacle_city_arcade_grades_k2,scholastic,29.95
1254,0,onone_software_genuine_fractals_print_pro_software,,269.99,adobe_cs3_production_premium,,1749.99
1255,0,world_of_wild_cats,,8.95,microsoft_t7300091_molpc_visio_std_sa,,168.03
1256,0,global_software_smart_steps_1st_grade_windows_macintosh,global_software,,topics_entertainment_math_success_deluxe_2008,,31.06
1257,0,david_gray_mike_garson_yamaha_david_gray_a_new_day_at_midnight_smart_pianosoft,,14.86,upgrade_crystal_reports_11_pro_french,business_objects,479.78
1258,0,norton_internet_security_mac_30_antivirus_firewall_privacy_controls_iclean,symantec,99.95,is3_stopzilla_40_stop_spyware_popups_id_theft,roxio,29.95
1259,0,adobe_soundbooth_cs3_academic,,95.99,i_spy_fantasy_v_2_with_i_spy_book_mini_cd,topics_entertainment,29.99
1260,0,71100011_microsoft_entertainment_pack_v_20_complete_package_1_user_pc_cd,,23.57,ableton_live_6_software_upgrade_to_live_6_for_owners_of_live_5_music_production_software,,219.0
1261,1,solitaire_antics_deluxe,masque_publishing,,masque_publishing_solitaire_antics_deluxe,,8.46
1262,0,adobe_illustrator_cs3_for_mac,,619.99,panda_software_active_scan_pro_esd_1yr_bpasp12m,,22.0
1263,1,eovia_carrara_4_pro_winmac,eovia_corporation,599.99,eovia_carrara_4_pro_software_macwin_animation_software,,569.0
1264,0,cd374ch_cisco_ios_ipfwids_complete_package_cd,,1072.9,final_draft_7_professional_scriptwriting_winmac,final_draft,289.99
1265,1,adobe_solution_expert_support,adobe,299.0,adobe_09951404_solution_expert_annu_all,adobe,233.99
